Request ID,Customer ID,Request Type,Request Description,Request Status,Creation Date,Resolution Date
7377,2165,GDPR Request,I object to decisions being made about me solely by automated means.,Resolved,2020-02-17,2021-11-17
3771,3042,GDPR Request,I object to the processing of my personal data.,In Progress,2021-09-10,2021-12-22
8314,9530,GDPR Request,I am requesting access to my data under GDPR regulations.,In Progress,2020-12-06,
9792,1511,GDPR Request,Can I get a summary of all my interactions and transactions on your platform?,Open,2023-07-07,2022-03-06
9320,4076,GDPR Request,I need to change some incorrect data in my account.,Closed,2023-02-15,
2159,8453,GDPR Request,I request that you cease processing my data for certain activities.,Closed,2020-09-12,2020-10-24
4643,1020,GDPR Request,Please provide me with a copy of all my personal data.,In Progress,2021-09-12,
9764,6949,GDPR Request,I request the deletion of all data you have about me.,In Progress,2022-01-25,2020-05-07
4236,7244,GDPR Request,Please provide me with a copy of all my personal data.,Open,2020-07-13,
7574,3240,GDPR Request,Can you halt the processing of my data until further notice?,Closed,2021-04-23,2023-06-18
3498,2890,GDPR Request,I object to the processing of my personal data.,Closed,2021-02-07,2021-09-05
9054,2473,GDPR Request,I want my user profile and associated data to be erased.,Resolved,2021-10-29,2020-12-13
6626,6477,GDPR Request,I request that you stop processing my data based on GDPR regulations.,Open,2021-12-16,
9741,3553,GDPR Request,I request the deletion of all data you have about me.,Open,2022-09-14,
9053,9450,GDPR Request,"I request my data in a structured, commonly used, and machine-readable format for portability.",Closed,2022-01-01,2023-05-01
8493,4205,GDPR Request,Please provide my data in a portable format.,Resolved,2022-02-25,
6937,9354,GDPR Request,I request the deletion of all data you have about me.,Open,2022-03-16,2022-12-24
3122,3457,GDPR Request,Can you export all my personal data for transfer to a different platform?,Resolved,2023-08-15,
8403,5347,GDPR Request,Can you permanently delete my account and all related information?,Open,2021-11-15,
3492,4555,GDPR Request,I need a detailed report of all the data you have collected about me.,Open,2023-03-09,
1849,1342,GDPR Request,I request human intervention in decisions affecting me based on automated processing of my data.,Closed,2020-07-16,2023-03-12
8439,4647,GDPR Request,Please provide me with a copy of all my personal data.,Resolved,2020-05-06,
7062,5750,GDPR Request,Please update my personal information with the correct details.,In Progress,2022-10-22,2022-03-27
5099,8272,GDPR Request,I need a copy of my data that I can share with another provider.,Open,2022-02-12,2022-04-10
7913,7715,GDPR Request,Can you export all my personal data for transfer to a different platform?,Closed,2021-03-07,
4141,8569,GDPR Request,I want to correct inaccurate data in my profile.,Closed,2020-10-10,2020-05-06
6248,8603,GDPR Request,I object to the processing of my personal data.,Resolved,2022-02-01,
3945,6702,GDPR Request,Can you stop processing my personal information in the way you currently do?,Resolved,2023-01-20,
9113,2865,GDPR Request,Please exclude my data from automated profiling.,In Progress,2021-09-19,2023-09-08
3094,6449,GDPR Request,I do not consent to my data being used for analytics.,Open,2021-07-18,2023-02-27
7206,9853,GDPR Request,Can you permanently delete my account and all related information?,Resolved,2021-11-03,
9747,6492,GDPR Request,Please provide my data in a portable format.,Resolved,2022-10-27,2021-05-18
4770,1754,GDPR Request,Please provide my data in a portable format.,Closed,2021-07-30,2023-10-08
5753,4087,GDPR Request,I object to decisions being made about me solely by automated means.,Resolved,2022-10-21,2022-09-30
1292,3347,GDPR Request,"I request my data in a structured, commonly used, and machine-readable format for portability.",Resolved,2021-09-25,
3115,1474,GDPR Request,I need a detailed report of all the data you have collected about me.,Open,2022-01-27,2023-08-13
9267,6285,GDPR Request,Please remove all my personal information from your systems.,In Progress,2023-10-27,
50,4690,GDPR Request,Can you export all my personal data for transfer to a different platform?,Resolved,2022-05-21,2021-04-20
1949,4362,GDPR Request,Please update my personal information with the correct details.,Closed,2023-08-15,
5272,4328,GDPR Request,Can you stop processing my personal information in the way you currently do?,Open,2020-08-14,
8860,6824,GDPR Request,Please limit the use of my personal information.,Resolved,2023-01-02,2022-01-29
2009,4156,GDPR Request,I want to delete my account and all my data.,Open,2022-04-08,
3571,7122,GDPR Request,Can you ensure my data is not used in automated decision systems?,Open,2023-08-24,2023-07-19
2278,3559,GDPR Request,Please update my personal information with the correct details.,Open,2022-01-20,
7835,6935,GDPR Request,Please remove all my personal information from your systems.,Resolved,2021-09-12,2020-06-06
9170,8689,GDPR Request,I need a copy of my data that I can share with another provider.,Resolved,2020-06-23,
4409,7138,GDPR Request,I need to change some incorrect data in my account.,Open,2022-04-24,
4920,4093,GDPR Request,Can you export all my personal data for transfer to a different platform?,Open,2021-11-21,2020-10-09
1932,8554,GDPR Request,Please provide me with a copy of all my personal data.,Open,2021-11-19,
9772,1744,GDPR Request,Can you stop processing my personal information in the way you currently do?,Resolved,2023-03-03,2022-03-08
3363,8437,GDPR Request,Can I get a summary of all my interactions and transactions on your platform?,Open,2023-05-05,2022-09-14
9782,5291,GDPR Request,I am requesting a temporary restriction on the processing of my data.,In Progress,2022-03-03,
1083,6134,GDPR Request,I need to change some incorrect data in my account.,Closed,2020-03-19,2023-01-28
1191,8915,GDPR Request,I am requesting a temporary restriction on the processing of my data.,Resolved,2021-09-05,
6535,5559,GDPR Request,Can you permanently delete my account and all related information?,Resolved,2020-05-30,
7567,8295,GDPR Request,I am requesting access to my data under GDPR regulations.,Closed,2021-02-15,2020-06-14
160,3152,GDPR Request,Can you export all my personal data for transfer to a different platform?,In Progress,2022-03-22,
9086,5264,GDPR Request,I request the deletion of all data you have about me.,Open,2020-03-31,
3952,4952,GDPR Request,I request human intervention in decisions affecting me based on automated processing of my data.,Open,2021-02-20,2023-06-12
2477,7782,GDPR Request,I want to restrict the processing of my data.,In Progress,2023-09-16,
7639,7098,GDPR Request,I request the deletion of all data you have about me.,Resolved,2020-12-20,
2782,5998,GDPR Request,Please remove all my personal information from your systems.,Closed,2021-07-14,2021-01-09
2477,7782,GDPR Request,I want to restrict the processing of my data.,In Progress,2023-09-16,
9245,4901,GDPR Request,Please stop using my data for marketing purposes.,Resolved,2022-08-23,2022-03-29
9708,8209,GDPR Request,Can you permanently delete my account and all related information?,In Progress,2020-10-28,2023-02-03
7059,4499,GDPR Request,I request that you cease processing my data for certain activities.,Resolved,2020-10-29,
7189,4490,GDPR Request,I do not consent to my data being used for analytics.,Resolved,2020-09-08,
6119,6850,GDPR Request,I need a detailed report of all the data you have collected about me.,In Progress,2023-03-29,
7685,6767,GDPR Request,I want to restrict the processing of my data.,In Progress,2020-02-08,2021-03-31
4527,9983,GDPR Request,I do not consent to my data being used for analytics.,Resolved,2023-02-28,
2327,6611,GDPR Request,I want my user profile and associated data to be erased.,In Progress,2022-10-30,
7622,4634,GDPR Request,I object to decisions being made about me solely by automated means.,Resolved,2022-09-27,
3948,6733,GDPR Request,I request that you stop processing my data based on GDPR regulations.,Open,2023-08-24,
2708,7332,GDPR Request,Please exclude my data from automated profiling.,Closed,2020-03-03,2023-06-19
1124,9134,GDPR Request,Can you stop processing my personal information in the way you currently do?,Open,2021-10-08,2022-09-30
3616,9997,Account Issue,I can't update my phone number in the app.,In Progress,2021-08-17,2021-02-10
5290,5759,Account Issue,My ride history is not showing in the app.,Resolved,2021-02-07,2021-11-02
4648,6148,Account Issue,I can't log into my account.,Closed,2021-05-06,2021-07-13
4546,5022,Account Issue,My ride history is not showing in the app.,Closed,2021-01-20,2022-12-27
6783,5758,Account Issue,"I lost my wallet in the car, and the driver is not responding.",Closed,2021-06-24,
8893,9377,Account Issue,I can't log into my account.,Resolved,2023-08-16,
1967,1489,Account Issue,"I lost my wallet in the car, and the driver is not responding.",In Progress,2020-03-19,2021-08-15
5097,8179,Account Issue,"I lost my wallet in the car, and the driver is not responding.",In Progress,2022-04-28,
1376,4750,Account Issue,My ride history is not showing in the app.,Open,2023-09-20,2023-08-03
6130,2152,Account Issue,My ride history is not showing in the app.,Resolved,2023-12-27,2020-12-14
8773,7720,Account Issue,"I lost my wallet in the car, and the driver is not responding.",In Progress,2021-07-12,
533,8470,Account Issue,My ride history is not showing in the app.,Resolved,2023-04-26,2023-12-09
6983,9481,Account Issue,I can't log into my account.,Resolved,2021-02-09,
3255,6817,Account Issue,"I lost my wallet in the car, and the driver is not responding.",Resolved,2023-04-28,2023-07-23
9767,3117,Account Issue,I can't update my phone number in the app.,Resolved,2021-12-16,
6252,8018,Account Issue,I can't log into my account.,Open,2020-05-13,
9935,6217,Account Issue,I can't update my phone number in the app.,Closed,2022-08-16,
4995,9986,Account Issue,"I lost my wallet in the car, and the driver is not responding.",Closed,2020-07-18,2020-07-23
3987,4826,Account Issue,I can't update my phone number in the app.,Open,2022-09-12,2021-05-20
9506,8247,Account Issue,My ride history is not showing in the app.,In Progress,2022-10-11,2022-09-19
4848,1505,Account Issue,I can't log into my account.,Closed,2022-03-21,
1950,7502,Account Issue,I can't log into my account.,Resolved,2020-09-19,2023-12-23
88,9707,Account Issue,I can't log into my account.,In Progress,2020-04-30,2022-02-02
9399,6049,Account Issue,I can't log into my account.,Open,2021-02-22,
3145,3020,Account Issue,I can't log into my account.,Closed,2022-07-19,2022-07-06
2005,9906,Account Issue,I can't update my phone number in the app.,Open,2021-01-16,2020-01-22
4501,7581,Account Issue,I can't log into my account.,In Progress,2023-10-12,
8337,2210,Account Issue,"I lost my wallet in the car, and the driver is not responding.",Open,2020-02-09,
4086,6170,Account Issue,My ride history is not showing in the app.,Closed,2021-07-14,
7429,3940,Account Issue,I can't update my phone number in the app.,Open,2021-08-02,
767,4982,Account Issue,"I lost my wallet in the car, and the driver is not responding.",Open,2020-01-31,
2292,6003,Account Issue,I can't log into my account.,Open,2022-04-02,2021-05-06
7774,6595,Account Issue,I can't update my phone number in the app.,Resolved,2022-01-12,2023-09-30
5197,8406,Account Issue,"I lost my wallet in the car, and the driver is not responding.",Resolved,2022-12-05,
6288,6333,Account Issue,My ride history is not showing in the app.,Open,2022-01-03,2020-04-25
